head,head_type,relation,tail,tail_type,evidence,source_doc_id,source_file,source_type,confidence
尿急,Symptom,symptom_of,尿路感染,Disease,尿路感染常常由于感染性炎性物质刺激膀胱颈部和三角区，会出现尿频、尿急、尿痛和肉眼血尿症状,Doc_unlabel_0968,unlabel,qwen,0.95
尿痛,Symptom,symptom_of,尿路感染,Disease,尿路感染常常由于感染性炎性物质刺激膀胱颈部和三角区，会出现尿频、尿急、尿痛和肉眼血尿症状,Doc_unlabel_0968,unlabel,qwen,0.95
肉眼血尿,Symptom,symptom_of,尿路感染,Disease,尿路感染常常由于感染性炎性物质刺激膀胱颈部和三角区，会出现尿频、尿急、尿痛和肉眼血尿症状,Doc_unlabel_0968,unlabel,qwen,0.95
排尿不尽,Symptom,symptom_of,尿路感染,Disease,部分病人会出现排尿不尽或尿失禁症状,Doc_unlabel_0968,unlabel,qwen,0.95
尿失禁,Symptom,symptom_of,尿路感染,Disease,部分病人会出现排尿不尽或尿失禁症状,Doc_unlabel_0968,unlabel,qwen,0.95
尿路感染,Disease,treated_by,口服药物,Treatment,当口服药物治疗后，多数病人在3-7天左右明显见效,Doc_unlabel_0968,unlabel,qwen,0.95
单纯性尿路感染,Disease,is_a,尿路感染,Disease,由于尿路感染分单纯性尿路感染和复杂性尿路感染,Doc_unlabel_0968,unlabel,qwen,0.95
复杂性尿路感染,Disease,is_a,尿路感染,Disease,由于尿路感染分单纯性尿路感染和复杂性尿路感染,Doc_unlabel_0968,unlabel,qwen,0.95
尿路感染,Disease,located_in,膀胱颈部,AnatomicalSite,尿路感染常常由于感染性炎性物质刺激膀胱颈部和三角区,Doc_unlabel_0968,unlabel,qwen,0.9
尿路感染,Disease,located_in,三角区,AnatomicalSite,尿路感染常常由于感染性炎性物质刺激膀胱颈部和三角区,Doc_unlabel_0968,unlabel,qwen,0.9
咽部机械性创伤,Disease,located_in,咽部,AnatomicalSite,咽部机械性创伤是指咽部在外力的作用下造成的损伤,Doc_unlabel_0969,unlabel,qwen,0.95
外力,Other,causes,咽部机械性创伤,Disease,咽部机械性创伤是指咽部在外力的作用下造成的损伤,Doc_unlabel_0969,unlabel,qwen,0.95
咽部疼痛,Symptom,symptom_of,咽部损伤,Disease,咽部损伤常见的临床表现包括咽部疼痛、肿胀、吞咽困难、发声困难等,Doc_unlabel_0969,unlabel,qwen,0.95
肿胀,Symptom,symptom_of,咽部损伤,Disease,咽部损伤常见的临床表现包括咽部疼痛、肿胀、吞咽困难、发声困难等,Doc_unlabel_0969,unlabel,qwen,0.95
吞咽困难,Symptom,symptom_of,咽部损伤,Disease,咽部损伤常见的临床表现包括咽部疼痛、肿胀、吞咽困难、发声困难等,Doc_unlabel_0969,unlabel,qwen,0.95
发声困难,Symptom,symptom_of,咽部损伤,Disease,咽部损伤常见的临床表现包括咽部疼痛、肿胀、吞咽困难、发声困难等,Doc_unlabel_0969,unlabel,qwen,0.95
咽部损伤,Disease,treated_by,清创,Treatment,有伤口的患者应及时对伤口进行清创、缝合、止血、预防感染,Doc_unlabel_0969,unlabel,qwen,0.95
咽部损伤,Disease,treated_by,缝合,Treatment,有伤口的患者应及时对伤口进行清创、缝合、止血、预防感染,Doc_unlabel_0969,unlabel,qwen,0.95
咽部损伤,Disease,treated_by,止血,Treatment,有伤口的患者应及时对伤口进行清创、缝合、止血、预防感染,Doc_unlabel_0969,unlabel,qwen,0.95
咽部损伤,Disease,treated_by,预防感染,Treatment,有伤口的患者应及时对伤口进行清创、缝合、止血、预防感染,Doc_unlabel_0969,unlabel,qwen,0.95
咽部损伤,Disease,treated_by,外敷药物,Treatment,无伤口的患者可以外敷药物进行治疗，24小时内进行冷敷，24小时后进行热敷,Doc_unlabel_0969,unlabel,qwen,0.95
咽部损伤,Disease,treated_by,冷敷,Treatment,无伤口的患者可以外敷药物进行治疗，24小时内进行冷敷，24小时后进行热敷,Doc_unlabel_0969,unlabel,qwen,0.95
咽部损伤,Disease,treated_by,热敷,Treatment,无伤口的患者可以外敷药物进行治疗，24小时内进行冷敷，24小时后进行热敷,Doc_unlabel_0969,unlabel,qwen,0.95
心源性,Other,causes,胸腔积液,Disease,如果要是漏出液，往往都是心源性或者营养不良，或者是肝脏或者肾脏疾病引起来的,Doc_unlabel_0970,unlabel,qwen,0.9
营养不良,Disease,causes,胸腔积液,Disease,如果要是漏出液，往往都是心源性或者营养不良，或者是肝脏或者肾脏疾病引起来的,Doc_unlabel_0970,unlabel,qwen,0.9
肝脏疾病,Disease,causes,胸腔积液,Disease,如果要是漏出液，往往都是心源性或者营养不良，或者是肝脏或者肾脏疾病引起来的,Doc_unlabel_0970,unlabel,qwen,0.9
肾脏疾病,Disease,causes,胸腔积液,Disease,如果要是漏出液，往往都是心源性或者营养不良，或者是肝脏或者肾脏疾病引起来的,Doc_unlabel_0970,unlabel,qwen,0.9
胸腔积液,Disease,treated_by,补充蛋白,Treatment,补充蛋白和利尿是大的治疗原则,Doc_unlabel_0970,unlabel,qwen,0.9
胸腔积液,Disease,treated_by,利尿,Treatment,补充蛋白和利尿是大的治疗原则,Doc_unlabel_0970,unlabel,qwen,0.9
结核性胸膜炎,Disease,causes,渗出液,ClinicalSign,渗出液的治疗病因也比较多，首先最常见就是结核性胸膜炎,Doc_unlabel_0970,unlabel,qwen,0.9
胸膜炎,Disease,treated_by,抽水,Treatment,胸膜炎的治疗主要：1、主要还是通过抽水,Doc_unlabel_0970,unlabel,qwen,0.9
胸膜炎,Disease,treated_by,激素,Treatment,并在基础上还要积极进行结核病的治疗，防止胸膜粘连也可以必要的时候应用激素,Doc_unlabel_0970,unlabel,qwen,0.85
肺炎,Disease,causes,脓胸,Disease,如果是肺炎引起来的，有的患者可以形成脓胸,Doc_unlabel_0970,unlabel,qwen,0.9
脓胸,Disease,treated_by,引流,Treatment,脓胸引流也是非常重要的，可以来放引流管,Doc_unlabel_0970,unlabel,qwen,0.9
脓胸,Disease,treated_by,抗感染治疗,Treatment,给予抗感染的治疗,Doc_unlabel_0970,unlabel,qwen,0.9
脓胸,Disease,treated_by,局部冲洗,Treatment,局部的冲洗并逐渐的退出才能够治愈,Doc_unlabel_0970,unlabel,qwen,0.9
胸膜间皮瘤,Disease,is_a,癌性胸腔积液,Disease,癌性胸腔积液比如说胸膜间皮瘤或者是恶性肿瘤胸膜转移,Doc_unlabel_0970,unlabel,qwen,0.9
恶性肿瘤胸膜转移,Disease,is_a,癌性胸腔积液,Disease,癌性胸腔积液比如说胸膜间皮瘤或者是恶性肿瘤胸膜转移,Doc_unlabel_0970,unlabel,qwen,0.9
癌性胸腔积液,Disease,treated_by,抽胸水,Treatment,抽胸水以后主要是为了缓解对肺组织的压迫,Doc_unlabel_0970,unlabel,qwen,0.9
癌性胸腔积液,Disease,treated_by,化疗,Treatment,并且进行化疗和补充营养的丢失,Doc_unlabel_0970,unlabel,qwen,0.9
癌性胸腔积液,Disease,treated_by,补充营养,Treatment,并且进行化疗和补充营养的丢失,Doc_unlabel_0970,unlabel,qwen,0.9
胸腔积液,Disease,treated_by,局部胸膜的固定术,Treatment,也可以考虑可以采取局部胸膜的固定术,Doc_unlabel_0970,unlabel,qwen,0.9
胸腔积液,Disease,treated_by,打药物进行胸膜的粘连,Treatment,或者打药物进行胸膜的粘连,Doc_unlabel_0970,unlabel,qwen,0.9
胸腔积液,Disease,causes,肺组织的压迫,PathologicalState,抽胸水以后主要是为了缓解对肺组织的压迫,Doc_unlabel_0970,unlabel,qwen,0.85
不及时抽积液,Other,causes,胸膜粘连,PathologicalState,不及时的抽积液往往容易形成粘连,Doc_unlabel_0970,unlabel,qwen,0.9
局部胸膜增厚,PathologicalState,treated_by,局部冲洗,Treatment,局部的冲洗并逐渐的退出才能够治愈，局部胸膜增厚往往能够控制,Doc_unlabel_0970,unlabel,qwen,0.85
急性咽炎反复发作,Disease,causes,慢性咽炎,Disease,慢性咽炎是急性咽炎反复发作，而引起的,Doc_unlabel_0971,unlabel,qwen,0.95
慢性咽炎,Disease,is_a,慢性炎症,PathologicalState,慢性咽炎是急性咽炎反复发作，而引起的咽腔黏膜的慢性炎症,Doc_unlabel_0971,unlabel,qwen,0.92
慢性咽炎,Disease,located_in,咽腔黏膜,AnatomicalSite,而引起的咽腔黏膜的慢性炎症,Doc_unlabel_0971,unlabel,qwen,0.9
咽异物感,Symptom,symptom_of,慢性咽炎,Disease,有咽异物感,Doc_unlabel_0971,unlabel,qwen,0.95
咽轻微疼痛,Symptom,symptom_of,慢性咽炎,Disease,咽轻微疼痛,Doc_unlabel_0971,unlabel,qwen,0.95
少量痰液,Symptom,symptom_of,慢性咽炎,Disease,少量痰液,Doc_unlabel_0971,unlabel,qwen,0.95
慢性咽炎,Disease,treated_by,漱口水漱口,Treatment,可以每天用漱口水漱口,Doc_unlabel_0971,unlabel,qwen,0.9
慢性咽炎,Disease,treated_by,蒲地蓝口服液,Treatment,中成药蒲地蓝口服液、柑橘冰梅片、草珊瑚含片进行局部的治疗,Doc_unlabel_0971,unlabel,qwen,0.9
慢性咽炎,Disease,treated_by,柑橘冰梅片,Treatment,中成药蒲地蓝口服液、柑橘冰梅片、草珊瑚含片进行局部的治疗,Doc_unlabel_0971,unlabel,qwen,0.9
慢性咽炎,Disease,treated_by,草珊瑚含片,Treatment,中成药蒲地蓝口服液、柑橘冰梅片、草珊瑚含片进行局部的治疗,Doc_unlabel_0971,unlabel,qwen,0.9
卵巢功能开始减退,PathologicalState,causes,卵巢周期性排卵功能失常,PathologicalState,女性的卵巢功能开始减退，造成卵巢周期性排卵功能失常,Doc_unlabel_0972,unlabel,qwen,0.95
卵巢周期性排卵功能失常,PathologicalState,causes,月经异常,Symptom,造成卵巢周期性排卵功能失常，从而导致的月经异常,Doc_unlabel_0972,unlabel,qwen,0.95
月经异常,Symptom,causes,不规则的少量流血,Symptom,从而导致的月经异常，发生不规则少量出血现象,Doc_unlabel_0972,unlabel,qwen,0.9
内膜病变,PathologicalState,causes,不规则的少量流血,Symptom,排查是否由于内膜或者宫颈病变，甚至恶性病变导致,Doc_unlabel_0972,unlabel,qwen,0.9
宫颈病变,PathologicalState,causes,不规则的少量流血,Symptom,排查是否由于内膜或者宫颈病变，甚至恶性病变导致,Doc_unlabel_0972,unlabel,qwen,0.9
恶性病变,PathologicalState,causes,不规则的少量流血,Symptom,排查是否由于内膜或者宫颈病变，甚至恶性病变导致,Doc_unlabel_0972,unlabel,qwen,0.9
不规则的少量流血,Symptom,symptom_of,内膜病变,PathologicalState,因为该类疾病也常可出现类似症状,Doc_unlabel_0972,unlabel,qwen,0.85
不规则的少量流血,Symptom,symptom_of,宫颈病变,PathologicalState,因为该类疾病也常可出现类似症状,Doc_unlabel_0972,unlabel,qwen,0.85
不规则的少量流血,Symptom,symptom_of,恶性病变,PathologicalState,因为该类疾病也常可出现类似症状,Doc_unlabel_0972,unlabel,qwen,0.85
内膜病变,PathologicalState,diagnosed_by,盆腔、子宫及其附件b超,ExamProcedure,盆腔、子宫及其附件b超，宫颈细胞检测及病毒检测等，查明出血原因，排查是否由于内膜或者宫颈病变,Doc_unlabel_0972,unlabel,qwen,0.9
宫颈病变,PathologicalState,diagnosed_by,宫颈细胞检测,ExamProcedure,宫颈细胞检测及病毒检测等，查明出血原因，排查是否由于内膜或者宫颈病变,Doc_unlabel_0972,unlabel,qwen,0.9
恶性病变,PathologicalState,diagnosed_by,病毒检测,ExamProcedure,宫颈细胞检测及病毒检测等，查明出血原因，排查是否由于内膜或者宫颈病变，甚至恶性病变导致,Doc_unlabel_0972,unlabel,qwen,0.85
膝盖酸软,Symptom,symptom_of,骨关节炎,Disease,膝盖酸软可能是骨关节炎、软骨炎或者肌肉劳损的情况发生,Doc_unlabel_0973,unlabel,qwen,0.9
膝盖酸软,Symptom,symptom_of,软骨炎,Disease,膝盖酸软可能是骨关节炎、软骨炎或者肌肉劳损的情况发生,Doc_unlabel_0973,unlabel,qwen,0.9
膝盖酸软,Symptom,symptom_of,肌肉劳损,Disease,膝盖酸软可能是骨关节炎、软骨炎或者肌肉劳损的情况发生,Doc_unlabel_0973,unlabel,qwen,0.9
膝盖酸软,Symptom,symptom_of,关节的慢性炎症,PathologicalState,膝盖酸软主要与关节的慢性炎症或者劳损有关系,Doc_unlabel_0973,unlabel,qwen,0.9
不典型增生,PathologicalState,is_a,癌前的病变,PathologicalState,癌症的前兆一般是癌前的病变，如不典型增生或者其他的,Doc_unlabel_0973,unlabel,qwen,0.9
不典型增生,PathologicalState,causes,癌症,Disease,癌症往往是发生在不典型增生或者软组织肿块的基础上,Doc_unlabel_0973,unlabel,qwen,0.9
软组织肿块,PathologicalState,causes,癌症,Disease,癌症往往是发生在不典型增生或者软组织肿块的基础上,Doc_unlabel_0973,unlabel,qwen,0.9
久治不愈的消化性溃疡,Disease,causes,癌症,Disease,久治不愈的消化性溃疡可以是癌症的前兆,Doc_unlabel_0973,unlabel,qwen,0.85
孕酮低,TestResult,causes,先兆流产,Disease,怀孕后孕酮低出现先兆流产,Doc_unlabel_0974,unlabel,qwen,0.92
孕酮低,TestResult,causes,月经失调,Disease,如果是孕酮低引起月经失调,Doc_unlabel_0974,unlabel,qwen,0.92
孕酮低,TestResult,treated_by,注射,Treatment,如果是孕期出现孕酮低，可以通过注射的方式来对症调理,Doc_unlabel_0974,unlabel,qwen,0.9
先兆流产,Disease,treated_by,对症调理,Treatment,经过对症调理，如果孕酮恢复到正常，先兆流产就能够缓解,Doc_unlabel_0974,unlabel,qwen,0.9
月经失调,Disease,treated_by,补充孕激素,Treatment,如果是孕酮低引起月经失调，这个治疗需要时间长一些，在月经周期的第十二天开始就需要补充孕激素,Doc_unlabel_0974,unlabel,qwen,0.9
孕酮低,TestResult,treated_by,治疗,Treatment,孕酮低的患者一般是可以治疗的,Doc_unlabel_0974,unlabel,qwen,0.88
怀孕后,Other,condition_of,孕酮低,TestResult,怀孕后孕酮低出现先兆流产,Doc_unlabel_0974,unlabel,qwen,0.92
膜迷路积水,PathologicalState,causes,美尼尔综合症,Disease,美尼尔综合症是由于患者膜迷路积水所导致,Doc_unlabel_0975,unlabel,qwen,0.95
前庭功能紊乱,PathologicalState,symptom_of,美尼尔综合症,Disease,患者出现前庭功能紊乱，天旋地转、头晕，伴有恶心、呕吐、耳鸣、听力下降等疾病,Doc_unlabel_0975,unlabel,qwen,0.9
天旋地转,Symptom,symptom_of,美尼尔综合症,Disease,患者出现前庭功能紊乱，天旋地转、头晕，伴有恶心、呕吐、耳鸣、听力下降等疾病,Doc_unlabel_0975,unlabel,qwen,0.9
头晕,Symptom,symptom_of,美尼尔综合症,Disease,患者出现前庭功能紊乱，天旋地转、头晕，伴有恶心、呕吐、耳鸣、听力下降等疾病,Doc_unlabel_0975,unlabel,qwen,0.9
恶心,Symptom,symptom_of,美尼尔综合症,Disease,患者出现前庭功能紊乱，天旋地转、头晕，伴有恶心、呕吐、耳鸣、听力下降等疾病,Doc_unlabel_0975,unlabel,qwen,0.9
呕吐,Symptom,symptom_of,美尼尔综合症,Disease,患者出现前庭功能紊乱，天旋地转、头晕，伴有恶心、呕吐、耳鸣、听力下降等疾病,Doc_unlabel_0975,unlabel,qwen,0.9
耳鸣,Symptom,symptom_of,美尼尔综合症,Disease,患者出现前庭功能紊乱，天旋地转、头晕，伴有恶心、呕吐、耳鸣、听力下降等疾病,Doc_unlabel_0975,unlabel,qwen,0.9
听力下降,Symptom,symptom_of,美尼尔综合症,Disease,患者出现前庭功能紊乱，天旋地转、头晕，伴有恶心、呕吐、耳鸣、听力下降等疾病,Doc_unlabel_0975,unlabel,qwen,0.9
美尼尔综合症,Disease,treated_by,清淡饮食,Treatment,在治疗方面建议患者清淡饮食,Doc_unlabel_0975,unlabel,qwen,0.9
美尼尔综合症,Disease,treated_by,前庭功能锻炼,Treatment,同时可以进行前庭功能锻炼,Doc_unlabel_0975,unlabel,qwen,0.9
美尼尔综合症,Disease,treated_by,贝前列腺素钠,Treatment,建议口服贝前列腺素钠、甲钴胺分散片、胞磷胆碱钠胶囊进行治疗,Doc_unlabel_0975,unlabel,qwen,0.9
美尼尔综合症,Disease,treated_by,甲钴胺分散片,Treatment,建议口服贝前列腺素钠、甲钴胺分散片、胞磷胆碱钠胶囊进行治疗,Doc_unlabel_0975,unlabel,qwen,0.9
美尼尔综合症,Disease,treated_by,胞磷胆碱钠胶囊,Treatment,建议口服贝前列腺素钠、甲钴胺分散片、胞磷胆碱钠胶囊进行治疗,Doc_unlabel_0975,unlabel,qwen,0.9
美尼尔综合症,Disease,treated_by,内淋巴囊减压术,Treatment,手术主要包括内淋巴囊减压术、球囊造瘘术等,Doc_unlabel_0975,unlabel,qwen,0.9
美尼尔综合症,Disease,treated_by,球囊造瘘术,Treatment,手术主要包括内淋巴囊减压术、球囊造瘘术等,Doc_unlabel_0975,unlabel,qwen,0.9
乳酸堆积,PathologicalState,causes,酸碱失衡,PathologicalState,大量的乳酸在体内堆积的话，会导致了人体出现酸碱失衡,Doc_unlabel_0976,unlabel,qwen,0.95
腹痛,Symptom,symptom_of,酸碱失衡,PathologicalState,会导致了人体出现酸碱失衡，伴发腹痛,Doc_unlabel_0976,unlabel,qwen,0.92
恶心,Symptom,symptom_of,酸碱失衡,PathologicalState,伴发腹痛、恶心,Doc_unlabel_0976,unlabel,qwen,0.92
呕吐,Symptom,symptom_of,酸碱失衡,PathologicalState,伴发腹痛、恶心、呕吐,Doc_unlabel_0976,unlabel,qwen,0.92
呼吸深快,Symptom,symptom_of,酸碱失衡,PathologicalState,伴发...呼吸深快,Doc_unlabel_0976,unlabel,qwen,0.92
酸碱失衡,PathologicalState,causes,休克,Disease,导致了人体出现酸碱失衡，甚至出现休克等情况,Doc_unlabel_0976,unlabel,qwen,0.9
缺氧,PathologicalState,causes,乳酸高,PathologicalState,如果是因为缺氧...造成的乳酸高,Doc_unlabel_0976,unlabel,qwen,0.93
末梢循环不好,PathologicalState,causes,乳酸高,PathologicalState,如果是因为...末梢循环不好...造成的乳酸高,Doc_unlabel_0976,unlabel,qwen,0.93
低血压,PathologicalState,causes,乳酸高,PathologicalState,如果是因为...低血压等造成的乳酸高,Doc_unlabel_0976,unlabel,qwen,0.93
乳酸过多,PathologicalState,treated_by,喝水,Treatment,如果体内的乳酸过多的话，要大量的喝水,Doc_unlabel_0976,unlabel,qwen,0.9
乳酸过多,PathologicalState,treated_by,多吃水果、蔬菜等碱性的食物,Treatment,多吃一些水果、蔬菜等碱性的食物有利于中和乳酸,Doc_unlabel_0976,unlabel,qwen,0.9
乳酸高,PathologicalState,treated_by,对原发疾病进行临床的处理,Treatment,就需要对原发疾病进行临床的处理，也会很快使乳酸水平降到正常,Doc_unlabel_0976,unlabel,qwen,0.9
